,key1,key2,score
385,conf/casc/gonzalez-diazmrs05,conf/icppw/xiekl07,0.35748753
386,conf/icycs/rengjw08,conf/acri/lawniczakws10,0.5475844
387,journals/comcom/lees99,journals/jcrd/leelw06,0.8794211
388,conf/gi/dittlerj02,conf/schule/augensteinjsw91,0.7991474
389,conf/iwqos/zhongknywcl05,journals/sigpro/ozgen00,0.2511339
390,journals/ijrr/brockkrs06,journals/jaciii/harbickms04,0.23830159
391,conf/ices/helyzt07,conf/dsn/zhanggks03,0.23562784
392,journals/dss/mangiameliwr04,conf/oopsla/berginmwdwrg08,0.24361071
393,conf/infocom/chenjhss09,conf/chi/raderbl97,0.34759077
394,journals/puc/iacuccik02,conf/chi/peltonenksjieos08,0.3826206
395,journals/cma/caozln06,conf/ipps/sterlingbrsb96,0.28538683
396,conf/atal/haighpg02,conf/iastedse/thadadechbo04,0.24197945
397,conf/icpads/lvdc08,journals/envsoft/brownprr04,0.24494754
398,conf/icdcs/deshpandeacvm07,conf/pppj/wimmercbcgf09,0.5462411
399,conf/sigcse/mccormick05,conf/cscw/neuwirthmrcw98,0.24287997
400,conf/wer/netogc04,journals/is/castrokm02,0.23696935
401,conf/iscas/lopezdrk02,conf/iscc/garrigoshmd05,0.7287191
402,conf/uss/palearimpdfgj10,conf/dimva/passerinipmb08,0.95953375
403,journals/jei/cioccamrsz03,journals/dam/dusw09,0.2393261
404,conf/miccai/zhangxsm06,journals/tkde/xuzlsd06,0.55784
405,conf/adbis/brdjaninmg10,conf/pact/maricj99,0.8653236
406,journals/ife/conrad02,conf/storytelling/conradkshl03,0.23519263
407,conf/icws/rosu07,conf/chi/diana08,0.23829803
408,conf/gecco/torresrva07,journals/fuin/crochemoreip03,0.23594171
409,conf/icpr/zhudj06,journals/dtj/edmondsonrbbbccddfjmmprstw95,0.24359041
410,journals/entcs/plasmeijer95,conf/cefp/koopmanp05,0.23351383
411,journals/kais/marsolop08,conf/soda/kumarmps04,0.25530285
412,journals/ipl/vidyasankar89,conf/ieeescc/vidyasankarkk08,0.23321164
413,journals/taslp/enemanm03,journals/insk/beierleov88,0.23304303
414,journals/jcc/colominaslo99,journals/jcc/alhambralo94,0.7713593
415,conf/dagm/lindersfa88,journals/tcsv/gioiaab04,0.24114785
416,conf/adg/tuloneyl00,journals/pvldb/wullz10,0.2678107
417,journals/corr/abs-1012-4527,conf/jcdl/bartololgi06,0.95994854
418,conf/iiwas/otonohmbggm08,conf/otm/gutierrezbm03,0.8747403
419,journals/toh/elliotterd10,journals/ijprai/koutsougerasi93,0.3191803
420,journals/ijbra/wolstencroftahwlsg07,conf/iat/quinceyokjmdashkjs09,0.25477952
421,conf/apscc/baiw08,conf/icpr/kobatakejhsy00,0.28765595
422,journals/gpb/liuwtlsmchy08,journals/bmcbi/weirauchwbs08,0.5147494
423,journals/appml/dambrosiofp09,journals/fac/seidelg96,0.24182418
424,conf/icse/rodriguesre03,conf/birthday/radermacher03,0.23376523
425,journals/vlsisp/niawl00,conf/icce/zhangwryll06,0.29681292
426,journals/ipl/anejacn03,journals/cor/aggarwalan82,0.7913634
427,conf/policy/suricbbcgsu03,conf/ccgrid/suribccbgs03,0.9979306
428,journals/tc/jano93,journals/tvlsi/linlj06,0.23498747
429,conf/ccia/nievesoccl07,journals/logcom/galindoprm05,0.24711816
430,journals/jfp/hofmannp95,journals/ki/bachfischerbhww07,0.25331676
431,conf/icip/wangb97a,conf/wacv/wangltw05,0.6645355
432,conf/dsd/akbarijnj04,conf/acsw/javadiaa07,0.95797664
433,conf/iros/lildcz07,journals/cit/mangmb06,0.36908767
434,journals/cphysics/mullerg10,conf/gvd/muller05,0.30477118
435,conf/sigmetrics/karbasio10,conf/itcc/villanova-olivergme02,0.2917052
436,conf/ssiri/kilarihj09,conf/mdm/huangchch09,0.28401962
437,conf/srds/vunmv09,journals/jnca/venkatesancvdv10,0.28733686
438,conf/nas/yuanbcs09,journals/cn/chenzmp09,0.29417714
439,conf/ausai/ishtaiwits07,conf/fgr/sattars08,0.25777403
440,conf/pam/izalubfhg04,conf/icmcs/rahmanipbsh08,0.31474176
441,conf/grc/xiaocwl09,conf/mwcn/liuh08,0.24504
442,conf/fm/schafer03,conf/gi/salzmvsk03,0.238464
443,journals/ijhci/coxltnwta03,conf/asian/banaho07,0.30482987
444,journals/bmcbi/wangmzyrz10,conf/icdm/zhangh04,0.29409412
445,conf/appt/daizw07,conf/bibm/smithsr07,0.23938413
446,conf/ciss/vardherv07,conf/icip/wangyl05,0.31059918
447,conf/ewsa/guidi-polancocm05,journals/arscom/biondir07,0.2990011
448,journals/corr/abs-0809-3009,conf/flairs/battrehhc07,0.23312397
449,conf/appt/qiwymq03,conf/cikm/caoqcs09,0.23582007
450,conf/icinco/niculiulc06,journals/thipeac/molnosche07,0.29324526
451,conf/issre/wagnerspk10,conf/eurocast/kastnerswaj09,0.29617643
452,conf/compsac/netor08,conf/coots/reverbelm97,0.3073782
453,journals/tit/koetterv03,journals/tit/hansenjk98,0.4569779
454,conf/dlog/couletsnd08,journals/isi/devignesss02,0.7013277
455,conf/dagm/weyfbb06,conf/lopstr/fischerv03,0.2504233
456,conf/iri/nijimxq05,conf/icic/xux05,0.79212093
457,conf/lics/hofmanns94,conf/pepm/hofmann10,0.23869559
458,conf/hipc/xies07,conf/ecoop/xie06,0.24012733
459,journals/tmi/zhup99,conf/isbi/liangbjpg02,0.78228587
460,conf/iser/elmaraghym93,conf/iwann/lemetrelrb09,0.23666109
461,journals/tsp/maranomw05,journals/jcisd/hertwwaajs04,0.3045815
462,conf/sab/ducatellecg10,conf/antsw/ducatellecg06,0.9812761
463,journals/ai/tambeaaekmm99,conf/pods/sadrizza01,0.53519166
464,conf/iwpse/antoniolrv05,conf/compsac/canforamrv02,0.7053627
465,journals/tsmc/laml07a,conf/ijcnn/lingll06,0.904261
466,conf/sac/tredwmc09,conf/icassp/ozbekd08,0.27915907
467,conf/iccsa/corderosj06,conf/iccsa/estradapmt04,0.23999642
468,conf/focs/lewkow10,conf/ispa/leesrhn08,0.23705362
469,journals/spe/saghirs98,conf/ipps/saghisg93,0.8681569
470,conf/icce/cuiyccg06,journals/corr/abs-0909-1783,0.30251637
471,conf/acisp/lvh05,conf/scn/lulk06,0.25105923
472,journals/tsmc/lams07,journals/tsmc/lingiclyl08,0.29509518
473,conf/icmlc/lill10,journals/nar/jayapandianctyeilnsaasj07,0.25130358
474,journals/ar/todaks06,conf/iscas/hinamotot93,0.872318
475,journals/mscs/coquandh99,conf/pepm/hofmannk10,0.321925
476,journals/cmpb/yatescgddhbb05,journals/cmpb/yates09,0.90502834
477,conf/ki/mullerpt03,conf/emisa/eberhardjlm04,0.23685503
478,conf/iscas/yamagaminhu03,conf/mva/astromf92,0.24833758
479,conf/icis/menonkbb99,conf/iscas/phiasaiac01,0.23233186
480,conf/cscw/amesgks10,conf/hase/wintermmmw07,0.23796855
481,conf/dsd/chuxhws10,journals/jcst/xiawa05,0.94796133
482,journals/mansci/chiangch03,conf/acmdis/sancheshvwbfps10,0.28526464
483,journals/eik/lassig68,conf/wscg/theoharispk01,0.24270026
484,journals/nar/maodcox09,conf/icalp/motwanipx07,0.23031949
485,conf/smc/wenwcy07,journals/aes/wen08,0.94560343
486,conf/chi/knightpg07,conf/chi/mccurdycpkv06,0.67041266
487,conf/nas/0005z007,conf/vlsid/painyomhhcwh00,0.44054908
488,conf/acm/whitsont86,conf/sigsmall/whitsonwt90,0.99731237
489,journals/tec/kazarlisptp01,journals/fss/theocharis06,0.24523875
490,conf/ibpria/keyserspvn03,conf/icpr/messerkshkcmbscvmlscpvbswyhhhmtmwwxmyfdlgspr04,0.35184175
491,conf/cloud/amurcggks10,conf/iccd/kozuchww97,0.23335522
492,conf/pascal/dreschler-fischerfmn79,conf/cade/denneyfs04,0.2548546
493,journals/dm/golombgd00,journals/dm/daigg99,0.9988732
494,conf/date/modarressisa09,journals/corr/abs-1009-1117,0.23234771
495,conf/ccs/lidllml10,journals/nar/jayapandianctyeilnsaasj07,0.24577399
496,conf/gi/hertelklvtpb09,conf/icra/ruflis10,0.2651047
497,journals/ijhpcn/xieqsly06,conf/issre/xien05,0.25255
498,journals/pr/kangc08a,journals/procedia/kangsrrtv10,0.24080433
499,conf/nas/00020l09,conf/iros/wangwlhl06,0.54162174
500,journals/tc/vassiliadiscb96,conf/asap/gbolagadevc10,0.2337641
501,conf/isqed/moradiwmbc10,conf/glvlsi/moradimp05,0.74004126
502,conf/bildmed/kopshkm96,journals/tmi/lipsinskihkom97,0.9015938
503,journals/tvlsi/neves0f04,conf/conpar/bemmerll90,0.61922765
504,journals/automatica/wangw10a,conf/cikm/weilwh09,0.6292492
505,journals/jcp/byrnemtpm07,journals/amc/mondalbm07,0.27968004
506,conf/biocomp/liwgvdws09,conf/icpp/hoagb91,0.25143155
507,conf/dac/kimnk00,conf/dac/schneider97,0.25007635
508,journals/cphysics/sprayht08,journals/ijhci/korunkazw97,0.30588156
509,conf/icann/fukushimah97,conf/cec/hauertzf09,0.4451026
510,conf/ctrsa/libertv09,journals/corr/abs-1001-2253,0.24032953
511,journals/aepia/ceballosvgg03,conf/icc/maccarifag07,0.23419535
512,journals/siamsc/elmanhsst06,journals/ijhsc/barszczcjt89,0.32378447
513,conf/sfp/hammonddfhhjlmpssw05,conf/btw/cordesbhl87,0.25583732
514,conf/dais/romerorsc10,conf/fimh/romerosbzbvf09,0.57403207
515,journals/sadm/zhangpu10,journals/ijprai/luzf09,0.5880311
516,conf/cse/mustafarajmg09,conf/chi/shaerksfge10,0.69940084
517,conf/scsc/mittalrz07,conf/dsrt/morenorbma09,0.6839436
518,conf/cikm/zhangf06,conf/bmei/wangz0zz09,0.5586206
519,conf/springsim/belforeaw09,journals/jche/morrisonaw09,0.8234805
520,journals/bmcbi/harrisjs10,journals/bmcbi/arnaoudovabcdhjmmms09,0.8204846
521,journals/bioinformatics/liultggzkl10,journals/jcc/liuz05,0.23162416
522,conf/ijcai/yangpm05,conf/approx/kumarmps05,0.2428433
523,journals/tec/somanicp07,conf/iccad/roydbdc05,0.24696647
524,conf/micai/arreguingcohar10,conf/micai/ortegamrhjar07,0.9006275
525,conf/icadl/vikramu07,conf/icadl/sharmau08,0.9700634
526,conf/ics/kramer-fuhrmannb91,journals/ibmrd/kickbklp97,0.32463616
527,conf/dac/brucehnbrl06,conf/hicss/kingg02,0.24930733
528,conf/ieeecit/fengczd04,conf/deec/tiandcw06,0.30869105
529,conf/hicss/ermeckemw09,conf/gecco/winkleraw08,0.2530734
530,journals/corr/cs-ds-0302005,journals/iandc/amirbf98,0.23845816
531,conf/icisc/kawauchimmt01,conf/webist/marusterfjh08,0.32325718
532,conf/hpcc/shenywkny08,conf/csie/yuwl09,0.23239046
533,journals/ijhci/beitzllms90,conf/gmmemv/kraft001,0.24134257
534,conf/icalt/tsiatsosk09,conf/cec/konstantinidiszy09,0.42040777
535,conf/issads/fernandezrvl05,conf/siggraph/larrondo-petriebllo94,0.2417397
536,journals/paa/harrisonp10,journals/tsmc/limh03,0.9233418
537,journals/aaecc/doughertyho01,conf/icpr/smeetsfhvs10,0.30690506
538,conf/vtc/filinmkgspylch06,conf/cg/grimbergenr02,0.29391247
539,conf/miccai/zhangxsm06,journals/corr/abs-1008-0270,0.30073392
540,journals/ce/holdichhc02,conf/ieaaie/al-shihich00,0.98922896
541,conf/icalt/paraskakiskt10,conf/cec/konstantinidisczz10,0.23928894
542,journals/arobots/petershb09,conf/iros/burridgeh09,0.8659944
543,journals/sigpro/perez-gonzalez01,journals/tifs/perez-freirepfc06,0.9321393
544,conf/globecom/wangar06,journals/sigmod/chenjw04,0.25734597
545,conf/icra/choir00,conf/iros/rohklmc08,0.37810838
546,journals/corr/abs-1007-2675,conf/isola/sunld08,0.23556301
547,conf/ifip12/russksw08,journals/dm/thomasonw09,0.36759683
548,journals/isci/kahramanrd03,journals/aes/dogan10,0.9607109
549,conf/wosp/bracchic04,conf/icb/yillsl09,0.28042224
550,conf/qsic/xiawhx06,conf/percom/huangmctl09,0.30466062
551,journals/tsmc/erdincbwk08a,journals/jcamd/joneswg95,0.25030065
552,journals/ijsysc/kadirkamanathanha09,conf/pdpta/pamulaps05,0.3013367
553,journals/ijamc/manzatomg09,conf/webmedia/guerrerom06,0.29921755
554,journals/cor/mangiameliw99,conf/oopsla/berginmwdwrg08,0.2413435
555,conf/msr/beyer06,journals/interfaces/wardzjfoma0bcccdfprstvwz10,0.23557884
556,journals/siamcomp/maass97,conf/esws/behrendtgmw05,0.3047534
557,journals/pr/umasuthanw97,conf/ima-ms/umasuthanw92,0.99921167
558,journals/ijcia/chiangch04,journals/ieicet/sanhjwhkkmyknhtmw06,0.2380346
559,conf/iscas/parkkb04,conf/sac/kaiyasokk08,0.23310252
560,conf/setn/swiecicki08,journals/tvcg/joshicrs09,0.23660098
561,conf/parle/briatfgk91,journals/ijhpca/yaminbasrgc03,0.25247583
562,journals/automatica/maynerfa06,journals/cce/leporewrfna07,0.84997237
563,conf/auic/mackaynb03,conf/sc/grinbergdnykk06,0.23451461
564,conf/cimca/tanakauy08,conf/seus/nakajimait10,0.77444065
565,conf/mmmacns/teuflpl10,journals/ijnsec/lacknerpt09,0.97991896
566,conf/isbi/bricqca06,journals/jaciii/colletfg98,0.31778046
567,conf/icc/wanga00a,conf/gcc/tongtjwz03,0.23200916
568,journals/eccc/eccc-tr06-008,conf/latin/hajiaghayin10,0.24293251
569,journals/kais/coatneyp05,conf/sigmod/liupry08,0.3013654
570,journals/ife/000510,journals/fgcs/ludwiglsr02,0.8609216
571,conf/icpr/kovalevkc02,conf/sac/luspfz10,0.23653407
572,journals/ett/jiayzzg10,journals/tc/imanast06,0.24141696
573,conf/iccv/williamsbc03,conf/cluster/seragiottof05,0.23666628
574,conf/isbi/zhangysg08,conf/sigcomm/breslaukssz00,0.23911953
575,conf/infocom/dailianasb95,conf/ercimdl/yeminidf98,0.8568056
576,conf/siguccs/donovan92,conf/cost/ennseracfgkoppssttttw09,0.23516113
577,conf/fskd/fengyzd05,conf/sigmetrics/zhanggg03,0.592504
578,conf/wicsa/sousaspb08,conf/dagstuhl/chengpgs09,0.93666106
579,conf/ams/kaspermp98,conf/wstst/wernermdrm08,0.30838642
580,conf/iconip/katoi10,conf/icann/katoia09,0.99705356
581,conf/iccs/leekk03,conf/hicss/masseymo01,0.2432603
582,journals/mr/sowarirajssmk02,conf/ipps/watsonrt09,0.28864062
583,conf/ieeecit/parkkli07,conf/icse/inbrd01,0.24376155
584,journals/cogcom/traviesopfa10,conf/sip/alonso-gonzaleztff99,0.25395757
585,conf/usenix/yamamurahsynk02,journals/ar/tsurugaiistim01,0.47377574
586,conf/icpr/lully10,journals/paa/yangzy03,0.63381374
587,conf/fpga/hassanae05,journals/jcm/hassangb06,0.23650445
588,journals/tcs/diazgm09,journals/csse/giandomenicoggs88,0.23268865
589,conf/iwann/ortegagpmpa09,journals/tcs/casesm05,0.24342494
590,journals/corr/abs-0809-4812,conf/dsn/agarwalaasm07,0.8212541
591,conf/sigir/schenkelckmnpw08,conf/btw/neumann91,0.23300503
592,conf/cata/shimskp04,conf/cata/shinsg98,0.30770734
593,journals/comcom/peris-lopezlht09,conf/dexaw/palomarecr07,0.28251725
594,conf/srds/braunsbbmrrty98,conf/icde/yaolk10,0.39472708
595,conf/iscas/chanx04,journals/mam/clementegrm10,0.3260975
596,conf/kes/liuymm03,conf/www/liuhc05,0.22897284
597,journals/jsyml/gabbayj74,conf/itng/sousan10,0.3451447
598,journals/tvlsi/moreinismwk06,conf/lrec/vuckovicat10,0.2324481
599,conf/emo/wagnertn09,conf/biostec/wilkowskisrhn09,0.3200558
600,conf/etrics/schmerlkfm06,conf/amw/0002sl09,0.24241388
601,conf/csl/cookf10,conf/icsm/cookjh01,0.23895118
602,tr/ibm/iwbs149,journals/procedia/mordvinovarkl10,0.2296565
603,conf/mcpr/iyerkl87,conf/prdc/cioccakkkk04,0.3037221
604,conf/apweb/jiangef04,conf/apsec/abolhassanicfk99,0.24301864
605,journals/jpdc/draperg94,conf/nocs/kangkd09,0.3674291
606,conf/fskd/zhengyzx08,conf/icmlc/zhangyy10,0.37713742
607,journals/tis/caidi04,journals/dke/riet02a,0.28982392
608,conf/ecoop/zibing03,conf/oopsla/zibing01,0.9988178
609,journals/corr/abs-0805-0939,journals/heuristics/affenzellerw04,0.23624933
610,conf/icws/decneuthan04,conf/icftcs/trivedidgs84,0.23645623
611,conf/ecis/cordellas03,conf/ideal/deegallab07,0.25050452
612,conf/europar/newhousemd00,conf/ipps/broschhhkkkmsv00,0.31699657
613,conf/infocom/wangz06,conf/icc/wanga00a,0.87858415
614,journals/tcs/hershbergerrs94,conf/sigecom/finkjh03,0.23931907
615,conf/cibcb/godleyccm08,conf/cec/wumgbcc08,0.99450547
616,conf/aiide/bournes05,conf/icip/sattaras08,0.25035897
617,journals/wias/uedanhktm07,journals/wias/uedannmtm08,0.9788508
618,conf/aaai/phamtsi05,conf/ev/esteve06,0.36869127
619,journals/wicomm/hwangcl09,conf/fse/honglcs04,0.24287838
620,journals/tip/schultewnwk06,conf/gi/reppss10,0.23698346
621,conf/iceis/choir09,conf/rcis/choir10,0.99935824
622,journals/jcamd/ewingmsk01,journals/eor/hakseverm08,0.2496745
623,journals/bmcbi/liultlgg09,conf/ecai/liu96,0.23548003
624,conf/wwic/kimskk05,conf/hicss/schoberthph03,0.3044835
625,conf/uist/klemmernfbo01,conf/icann/araujolbg05,0.34782144
626,conf/ipps/bodenrb06,journals/imds/hainesl07,0.2384562
627,conf/smc/siminaeb04,journals/tcs/zhanggfjz06,0.24372073
628,conf/vlsid/gopalakrishnank03,conf/icdm/kamaliharqa08,0.23106469
629,conf/clima/hezartno07,conf/acns/boesgaardcz05,0.23023608
630,conf/secrypt/clarktmcais10,conf/iat/alcaideecr07,0.23543197
631,journals/bmcbi/tritchlerpb09,journals/jct/weakley89,0.23326942
632,conf/iq/yadavb06,conf/iccs/rousseauxbr08,0.24450678
633,conf/ictai/liuxl05,conf/icpp/ghosec91,0.3071926
634,conf/sofsem/gebala02,conf/premi/songlpkl05,0.23301752
635,conf/tmra/park06,conf/er/hogenboomhfkmsv10,0.2393224
636,conf/isqed/tosunmakxh05,conf/fskd/xiexl05,0.25845286
637,journals/ton/cornerlgbs00,conf/tmra/park06,0.2505834
638,conf/iscc/nenadiczb04,conf/gis/chanz01,0.23383647
639,conf/semweb/cruzas08,conf/sigmod/cruzj99,0.8257179
640,conf/grapp/zhangw07,conf/acns/zhangi03,0.2946961
641,journals/vlc/ruthruffprccb05,conf/dsl/reichweinrb99,0.941059
642,conf/gd/gutwengerkm06,conf/ieeeares/dingk10,0.23350778
643,journals/corr/abs-1005-0169,journals/bioinformatics/liultggzkl10,0.39046112
644,journals/vlsisp/wangszeb10,journals/sigmod/chenjw04,0.24195811
645,conf/mdm/dudkowskimr06,conf/iccsa/kangyj07,0.23600937
646,journals/csl/meigniermfbb06,conf/mir/besacierqam04,0.8925661
647,conf/cluster/xieq06,journals/tse/xien05,0.23507684
648,journals/tvcg/fuwtth04,conf/ubimob/bouzeghoubclpr08,0.2439615
649,journals/amc/loghmania07,conf/isda/sureshgksda08,0.24732864
650,conf/cbms/luoclk01,journals/jss/huangh00,0.23862027
651,conf/its/goelggmrg96,journals/cn/pitkowr95,0.7229155
652,journals/tsp/clarkrv07,conf/isbi/wilamowskash09,0.31843194
653,conf/aspdac/sudaahnhm09,conf/ecal/umerez95,0.23325583
654,conf/pods/garofalakisk04,conf/iccd/kumarkspj07,0.2397209
655,conf/eds/prietulad86,journals/cogsci/hyderpw00,0.24283367
656,conf/aips/dornhegeektbn09,journals/tcsv/cherrimankh02a,0.23996878
657,conf/icac/hansencj06,journals/corr/abs-0711-3324,0.24844036
658,journals/tsp/cousseauwd07,journals/cryptologia/mills07,0.23678666
659,journals/tsp/zhangl10,conf/dsd/chenckzkks03,0.34219757
660,conf/esorics/wangddb06,conf/isecs/liuwy08,0.25444594
661,conf/isvlsi/wangxbl06,conf/iscsct/wangl08a,0.24156669
662,journals/acta/barbutifs97,journals/ijfcs/barbutim90,0.8741547
663,journals/adt/pissaloux03,conf/iv/maingreaudpv04,0.24590665
664,journals/dm/mills01,journals/cryptologia/mills07,0.9992673
665,journals/sigpro/johanssonw08,journals/aiedam/fruchterd02,0.23617612
666,journals/ipl/ghodsimmgsz07,conf/waw/borgsckmrrs10,0.24281676
667,journals/vc/liarokapismmrf09,conf/aaecc/bouliern01,0.23671104
668,conf/asiams/limtr07,journals/jrtip/weert09,0.24048008
669,conf/mdm/huangchch09,conf/inforsid/badjio05,0.23759425
670,conf/iscslp/qinslackz06,journals/speech/zitounikl03,0.23753649
671,conf/cis/zhangx05,journals/corr/abs-0806-4468,0.29038167
672,conf/ipps/wangx08,journals/tmc/thaiwlzd07,0.6784173
673,conf/icmcs/likllwws08,conf/tamc/cenzerflw09,0.29726738
674,journals/jcc/vemparalaipsk06,conf/appinf/mansurovc03,0.24085909
675,journals/tnn/lisboaejaaetabb09,conf/ijcnn/lisboabtejaa07,0.96857524
676,journals/bioinformatics/dohiims93,conf/globecom/hiratamnt06,0.24359345
677,journals/sigkdd/lohwo00,conf/sigdoc/gasparinipob10,0.2425151
678,journals/csl/liuhjj03,journals/entcs/lius06,0.25606638
679,conf/visualization/maraidal04,journals/tvcg/maraigl07,0.9556652
680,conf/ices/helyzt07,conf/dft/zhang05,0.23486714
681,conf/icpp/rhohhkh94,conf/wstst/banerjeeahm05,0.60969025
682,journals/bioinformatics/huzzs09,journals/jscic/shejo88,0.7114392
683,conf/iros/wangwlhl06,conf/dais/junlch06,0.23662537
684,conf/icip/coxrh95,conf/iscas/herf05,0.30375034
685,conf/icmcs/perdigaorn04,journals/tsp/scutarip10,0.2394144
686,conf/cdc/brownhp09,conf/iticse/papadopoulosp03,0.84590966
687,conf/ejc/wakiyamaynk03,conf/anlp/busemannsa00,0.24441378
688,journals/ivc/zhangm06,conf/ehci/gutwinspp04,0.24650665
689,journals/mr/lembergerbb07,journals/monet/dersinghljfs10,0.34535366
690,conf/hpcc/wangccas10,conf/sigmod/chengdyr09,0.23573394
691,conf/etfa/limpadzh06,conf/sigmod/hewyy07,0.58594775
692,conf/oopsla/kimbcgw87,conf/iccsa/lee0ckc04,0.24963604
693,conf/cso/luolcz09,conf/ispan/bintwz04,0.31806046
694,conf/edutainment/xiaoww07,conf/iccs/croitoruhdldx07a,0.23370956
695,journals/tit/galkop81,journals/cii/zhaopw06,0.31268704
696,conf/sicherheit/becherf08,conf/flairs/mantelg00,0.23506518
697,conf/metrics/irwinc03,conf/apsec/cookc03,0.23985086
698,journals/ijns/aertsenvaabklmnr92,journals/jcns/nelkencmks05,0.5671374
699,conf/cso/chenzll09,journals/cviu/liul08,0.87551236
700,journals/dke/fliedlkmsvww07,conf/pepm/albertgp10,0.2396661
701,conf/synasc/ionitabc06,conf/gecco/breabanl09,0.23858276
702,journals/prl/chencxbz11,conf/iscas/basucy03,0.70257264
703,conf/miccai/talosowwwypgmmrgbjk03,conf/miccai/odonnellwnwrpg10,0.5579672
704,conf/eccv/sundarambk10,conf/ipps/sundaramrc09,0.79431754
705,journals/jc/wasilkowskiw95,journals/jacm/wasilkowski80,0.9865163
706,journals/tse/churchers95,conf/apsec/cookci04,0.2337529
707,conf/eurocast/braunewa07,journals/ijufks/wagnerk98,0.8077593
708,journals/ijmms/gennarimfgcent03,journals/jmiv/baronecm09,0.29462248
709,journals/amc/jis06,conf/iscapdcs/acunae06,0.28844082
710,journals/joc/gohjkw07,journals/sigmod/chenjw04,0.24625263
711,conf/scalespace/streekstrasb99,conf/isbi/giessenssvgsv09,0.64719415
712,conf/slip/saraswatsbk00,conf/his/marquest05,0.23085059
713,conf/isca/callahang95,conf/eit/shilaa08,0.23813638
714,conf/miar/gongsc10,conf/pvm/bisselinghsll02,0.25347105
715,conf/semweb/paoluccikps02,conf/woa/sacilempb00,0.24129301
716,conf/icse/jarzabekbzz03,conf/euromicro/jarzabek01,0.24051888
717,conf/mse/murphyfwhmc03,conf/iccd/wangd94,0.24465594
718,conf/fskd/xieo09,conf/er/kornyshovad10,0.24807507
719,journals/ivc/vincentl07,conf/hicss/mountm08,0.23744343
720,journals/jfr/sibleyms10,journals/cacm/sukhatmem02,0.23257624
721,conf/aina/stoyanovrw06,conf/cdve/rollerml05,0.32149872
722,conf/acisicis/hattorigfbd08,conf/csmr/bittencourtg09,0.31534702
723,journals/jmm/prinzbw09,conf/mms/muhewg09,0.2345707
724,journals/gidr/heuer92,conf/ic/heuerhrm00,0.24007696
725,conf/robocup/hugelbbsbd98,conf/nca/brasileirogthn01,0.23790163
726,journals/mr/trinhmvrajkmtr03,journals/mr/keppenshivg02,0.47759843
727,conf/pvm/shipmanpsr08,conf/eclipse/sawinsr06,0.23538211
728,conf/chi/rosedmbn98,conf/nas/chengtj009,0.23312923
729,journals/heuristics/focaccilm02,conf/fccm/cappellilmtc04,0.29936087
